Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5KsLlcmWDoHUoJFzRw14wD,"Rosie","The Search for Everything","John Mayer",2017-04-14,242746,61,false,quirky613,2026-06-26T21:08:26Z,"indie folk,folk pop","Columbia",0.758,0.465,7,-6.547,1,0.0374,0.489,0.0000513,0.116,0.758,138.9,4
spotify:track:3WKg25vrbjJlkhsgl2W4p3,"Bright","Talking Dreams (Deluxe Edition)","Echosmith",2013-10-04,220626,57,false,quirky613,2026-06-26T21:08:26Z,"","Warner Records",0.646,0.431,6,-8.517,1,0.0262,0.637,0.00000699,0.113,0.292,90.034,4
spotify:track:1HMQmOWrkieKYWlFsjUP3D,"Bloom - Bonus Track","Woodland","The Paper Kites",2013-03-05,210080,78,false,quirky613,2026-06-26T21:09:01Z,"bedroom pop","Nettwerk Music Group",0.591,0.416,1,-9.794,1,0.0246,0.882,0.000641,0.112,0.415,96.003,4
spotify:track:6yIHGmQLJxWAUZ1ZkENemN,"Can't Help Falling in Love","Better","Haley Reinhart",2016-04-29,173174,1,false,quirky613,2026-06-26T21:09:50Z,"","Ole Red Dot",0.41,0.0485,0,-13.918,1,0.038,0.947,0,0.108,0.247,137.97,4
spotify:track:6jGnykaS6TkWp15utXSAeI,"Come Away With Me","Come Away With Me (Super Deluxe Edition)","Norah Jones",2002-02-26,198226,75,false,quirky613,2026-06-26T21:09:50Z,"","CM BLUE NOTE (A92)",0.436,0.141,0,-13.271,1,0.0308,0.902,0.00000281,0.126,0.146,76.64,3
spotify:track:2jdAk8ATWIL3dwT47XpRfu,"Slow Dancing in a Burning Room","Continuum","John Mayer",2006-09-11,241946,71,false,quirky613,2026-06-26T21:09:50Z,"indie folk,folk pop","Aware/Columbia",0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,5
spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,"Iris","Dizzy up the Girl","The Goo Goo Dolls",1998,289533,95,false,quirky613,2026-06-26T21:10:00Z,"swing music,jazz pop,electro swing","Warner Records",0.315,0.715,11,-8.072,0,0.0362,0.00125,0.00000797,0.0942,0.497,155.925,3
spotify:track:0eBryM7ePQH3Klt3jz8xZd,"First Day of My Life","I'm Wide Awake, It's Morning","Bright Eyes",2005-01-25,188877,67,false,quirky613,2026-06-26T21:11:00Z,"","Dead Oceans",0.596,0.253,1,-14.369,0,0.0349,0.896,0.0000517,0.102,0.368,95.162,4
spotify:track:0NlGoUyOJSuSHmngoibVAs,"All I Want","In A Perfect World (Expanded Edition)","Kodaline",2013-06-17,305746,81,false,quirky613,2026-06-26T21:11:00Z,"indie folk,folk pop,folk","B-Unique/RCA",0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,3
spotify:track:4oa14QBfWRDfJy2agySy0L,"Gravity","Little Voice","Sara Bareilles",2007-07-03,233021,64,false,quirky613,2026-06-26T21:11:00Z,"","Epic",0.27,0.275,0,-10.357,1,0.0356,0.834,0,0.146,0.231,168.964,4
spotify:track:7otCGmgp9h4CsR2LhwB6gt,"Another Love","Long Way Down","Tom Odell",2013-09-17,244360,66,true,quirky613,2026-06-26T21:11:42Z,"southern gothic","ITNO/Columbia",0.445,0.537,4,-8.532,0,0.04,0.695,0.000016,0.0941,0.131,122.764,4
spotify:track:1fEGtTZjrjJW8eUeewnNJR,"Flightless Bird, American Mouth","The Shepherd's Dog","Iron & Wine",2007-09-25,241917,72,false,quirky613,2026-06-26T21:12:01Z,"southern gothic","Sub Pop Records",0.369,0.403,3,-7.996,1,0.0259,0.827,0.0541,0.106,0.177,154.899,3
spotify:track:2xbuycY0MolcTZGENc4PuK,"Say My Name - Recorded at Spotify Studios NYC","Spotify Singles","Hozier",2019-01-09,267413,59,false,quirky613,2026-06-26T21:12:08Z,"jazz pop","Columbia",0.607,0.462,0,-8.383,1,0.0551,0.52,0.0000183,0.229,0.376,117.41,4
spotify:track:5rwq6R0Uq0BngM3rdmCeNg,"Collide - Acoustic Version","Stop All the World Now (Special Edition)","Howie Day",2003-11-04,277000,61,false,quirky613,2026-06-26T21:12:21Z,"","Epic",0.582,0.253,10,-11.43,1,0.0259,0.827,0.0000295,0.091,0.294,90.186,4
spotify:track:1U1GtaJeYwGsPgqV9Me5bb,"Hold You in My Arms","Trouble","Ray LaMontagne",2004-08-15,306200,0,false,quirky613,2026-06-26T21:12:49Z,"folk pop,christian folk","RCA Records Label",0.504,0.321,7,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,3
spotify:track:4GN2iIuQYXSMi0WJGJF7IL,"How It's Gotta Be","Head Above Water","Nectar Woode",2024-11-08,221335,69,false,quirky613,2026-06-26T21:16:13Z,"indie folk","Communion Records",0.698,0.577,11,-7.003,0,0.0761,0.694,0.0000281,0.573,0.848,135.007,4
spotify:track:08QVyeT5P43ll1voKgaiw8,"Send It Back","Give Me All Your Love","DON WEST",2025-11-14,173112,74,false,quirky613,2026-06-26T21:17:17Z,"","Mandatory Music",0.691,0.736,8,-6.882,1,0.0895,0.363,0.00853,0.161,0.844,88.901,4
spotify:track:67n2Aoxa7dC1gexbwnFHlo,"Darkest Part","Darkest Part","JONES",2024-04-26,195933,54,false,quirky613,2026-06-26T21:17:26Z,"","Unity Records",0.8,0.438,1,-6.802,1,0.0666,0.324,0.00438,0.125,0.86,88.949,4
spotify:track:4PByEASKKh4lvf3HPokGaB,"Useless","Useless","Garret Elias",2026-03-20,241124,45,false,quirky613,2026-06-26T21:19:20Z,"indie folk","Garret Elias",0.342,0.626,4,-4.238,1,0.0323,0.00946,0.00000312,0.209,0.205,81.409,4
spotify:track:6JugKFXssO9L2tN8omeTPt,"Thunder Clatter","Youth","Wild Cub",2014-01-21,271441,0,false,quirky613,2026-06-26T21:19:56Z,"","Mom & Pop Music",0.6,0.968,6,-2.444,1,0.0329,0.301,0.00000188,0.19,0.635,123.019,4
spotify:track:51lPx6ZCSalL2kvSrDUyJc,"You're Gonna Live Forever in Me","The Search for Everything","John Mayer",2017-04-14,190013,72,false,quirky613,2026-06-26T21:20:01Z,"indie folk,folk pop","Columbia",0.542,0.131,7,-14.104,1,0.0316,0.983,0.00544,0.156,0.319,136.161,4
spotify:track:6BWTZwXamKhjdYlicjjVjB,"Think About You","Think About You","LÉON",2016-10-21,201133,47,false,quirky613,2026-06-26T21:20:39Z,"","Columbia",0.662,0.744,6,-3.194,1,0.0317,0.249,0.000147,0.116,0.387,97.977,4
spotify:track:0gqxf8wrEkewjmZB7OT4mL,"You Worry Me","You Worry Me","Nathaniel Rateliff & The Night Sweats",2018-01-10,214160,0,false,quirky613,2026-06-26T21:22:11Z,"southern gothic","Stax",0.665,0.639,2,-7.747,1,0.0276,0.121,0.327,0.0952,0.642,100.082,4
spotify:track:7rADf6uY4Ofdv4e7jc0Htb,"Written In The Water","Written In The Water","Gin Wigmore",2015-05-29,166480,0,false,quirky613,2026-06-26T21:22:16Z,"","Universal Music Group",0.74,0.914,5,-2.538,0,0.194,0.12,0.00000549,0.116,0.645,96.507,4
spotify:track:7m6PZcNfj38RTieThQwoTs,"Such Great Heights","Emoji Antique","Scott Bradlee's Postmodern Jukebox",2015-04-23,243125,31,false,quirky613,2026-06-26T21:22:22Z,"","mudhutdigital.com",0.554,0.625,8,-6.586,1,0.042,0.301,0,0.144,0.675,104.497,4
spotify:track:2p6x90YSKpX8mkXBZ4qBTd,"What I Want","Here's Willy Moon (Deluxe Edition)","Willy Moon",2013-01-01,126993,17,false,quirky613,2026-06-26T21:22:22Z,"retro soul","Universal-Island Records Ltd.",0.383,0.926,9,-3.926,1,0.0605,0.000238,0,0.361,0.495,79.931,4
spotify:track:3MVDrCannybshmirAEdvjG,"You Can't Be Told","Pushin' Against a Stone","Valerie June",2013-05-06,195297,0,false,quirky613,2026-06-26T21:22:22Z,"","Sunday Best",0.656,0.709,4,-4.627,0,0.0347,0.508,0.00136,0.243,0.699,127.57,4
spotify:track:1ogRu1dOUgHvel8To8oQbe,"Wicked Ones","ROCKISDEAD","Dorothy",2016-06-24,172516,59,false,quirky613,2026-06-26T21:22:22Z,"","Roc Nation / Roc Nation Artists - Caroline",0.587,0.635,5,-5.47,1,0.0377,0.0353,0,0.331,0.591,96.519,4
spotify:track:472mFdP6wkHO6xzKn5F4et,"Troublemaker","Waking Up The Giants","Grizfolk",2015-12-04,209706,40,false,quirky613,2026-06-26T21:22:22Z,"","Virgin (VIR)",0.566,0.819,6,-5.246,0,0.0581,0.00203,0.00339,0.0941,0.525,112.91,4
spotify:track:1oxPrSHvcFiX9cqiQXCIHE,"Take It From Me","Egomaniac","KONGOS",2016-06-10,190751,53,false,quirky613,2026-06-26T21:22:26Z,"","Epic",0.555,0.74,11,-7.016,0,0.175,0.0555,0.00000708,0.306,0.761,172.915,4
spotify:track:3YPiRYIUFlcQ0aaLGmeswS,"Sunburn - Deluxe Edition","+","Ed Sheeran",2011-09-09,275882,48,false,quirky613,2026-06-26T21:22:47Z,"retro soul","Atlantic Records UK",0.464,0.098,10,-12.119,1,0.0376,0.865,0,0.101,0.234,78.864,4
spotify:track:61IautUH8F8UWJ0kxF9pJc,"Take Me To Church - Live From Spotify, London","Spotify Sessions (Live From Spotify, London)","Hozier",2014-07-28,246500,50,false,quirky613,2026-06-26T21:22:47Z,"jazz pop","Universal-Island Records Ltd.",0.624,0.217,2,-9.54,0,0.0481,0.859,0,0.7,0.287,124.958,3
spotify:track:1HbcclMpw0q2WDWpdGCKdS,"Tenerife Sea","x (Deluxe Edition)","Ed Sheeran",2014-06-21,241346,70,false,quirky613,2026-06-26T21:22:47Z,"retro soul","Atlantic Records UK",0.53,0.346,8,-10.497,1,0.0376,0.697,0.0000107,0.105,0.359,121.876,4
spotify:track:5imShWWzwqfAJ9gXFpGAQh,"Waiting On the World to Change","Continuum","John Mayer",2006-09-11,200666,71,false,quirky613,2026-06-26T21:23:45Z,"indie folk,folk pop","Aware/Columbia",0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,4
spotify:track:7vFv0yFGMJW3qVXbAd9BK9,"Your Body Is a Wonderland","Room For Squares","John Mayer",2001-08-16,249626,76,false,quirky613,2026-06-26T21:23:45Z,"indie folk,folk pop","Aware/Columbia",0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,4
spotify:track:5aGkIyzLVYGuLIHkxpNAFF,"Trouble","Trouble","Ray LaMontagne",2004-08-15,241546,0,false,quirky613,2026-06-26T21:24:50Z,"folk pop,christian folk","RCA Records Label",0.325,0.424,7,-12.733,1,0.0438,0.341,0.000267,0.23,0.494,173.352,3
spotify:track:2ZYBwkmtYhgUj1A7teYAZ7,"Suit And Jacket","Folk Hop N' Roll (Deluxe)","Judah & the Lion",2017-03-10,222256,1,false,quirky613,2026-06-26T21:24:58Z,"","Judah and the Lion LLC",0.452,0.58,10,-8.613,1,0.0462,0.222,0.0000323,0.101,0.111,164.162,4
spotify:track:22VHOlVYBqytsrAqV8yXBK,"Dial Drunk (with Post Malone)","Dial Drunk (with Post Malone)","Noah Kahan;Post Malone",2023-07-18,213817,79,true,quirky613,2026-06-26T21:25:00Z,"folk rock,singer-songwriter,soft rock","Mercury Records/Republic Records",0.669,0.606,8,-7.193,1,0.0292,0.124,0,0.112,0.69,112.108,4
spotify:track:5ngcqrs4Xq915GUqNtNNr5,"Young Blood","Busyhead","Noah Kahan",2019-06-14,208533,71,false,quirky613,2026-06-26T21:25:05Z,"folk rock,singer-songwriter,soft rock","Republic Records",0.671,0.463,11,-8.534,1,0.0439,0.391,0,0.162,0.347,85.002,4
spotify:track:1RbhQxFFJM7QNKALY5JebS,"With You - A Sweet Little Love Song Demo","With You - A Sweet Little Love Song Demo","Valerie June",2017-11-17,154573,39,false,quirky613,2026-06-26T21:26:05Z,"","Fantasy Records",0.596,0.261,7,-13.778,1,0.0335,0.967,0.00454,0.112,0.62,125.329,4
spotify:track:3UwT4FadEGWyMdaSwYcUBY,"This Town","Flicker (Deluxe)","Niall Horan",2017-10-20,232852,0,false,quirky613,2026-06-26T21:27:14Z,"","Universal Music Group",0.678,0.398,6,-8.413,0,0.0315,0.738,0,0.117,0.202,111.833,4
spotify:track:7thzIJfxiZNZaPFA5OR9s1,"Flowers In Your Hair","The Lumineers (Deluxe Edition)","The Lumineers",2012,110560,0,false,quirky613,2026-06-26T21:30:34Z,"indie folk","Decca (UMO)",0.676,0.609,7,-10.183,1,0.034,0.752,0.0000525,0.209,0.559,127.448,4
spotify:track:22sS7JkzeVeq4vOPCB6Fbj,"Someone New","Hozier","Hozier",2014-09-19,222813,74,false,quirky613,2026-06-26T21:30:51Z,"jazz pop","Universal-Island Records Ltd.",0.44,0.54,7,-5.946,1,0.0522,0.407,0.00000226,0.287,0.587,184.123,4
spotify:track:7yq4Qj7cqayVTp3FF9CWbm,"Riptide","Dream Your Life Away","Vance Joy",2014-09-08,204280,84,false,quirky613,2026-06-26T21:31:10Z,"","F-Stop Records/Atlantic",0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4
