Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6rbeWjEavBHvX2kr6lSogS,"Work Out","Cole World: The Sideline Story","J. Cole",2011-09-23,234773,2,true,quirky613,2026-06-26T21:21:41Z,"","Roc Nation/Columbia",0.831,0.427,2,-6.903,1,0.106,0.0531,0,0.316,0.216,93.004,4
spotify:track:5rb9QrpfcKFHM1EUbSIurX,"Yeah! (feat. Lil Jon & Ludacris)","Confessions (Expanded Edition)","USHER;Lil Jon;Ludacris",2004-03-23,250373,89,false,quirky613,2026-06-26T21:21:41Z,"","LaFace Records",0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,4
spotify:track:5Ue25r0VGvZR7vaw3iB0gZ,"Turn All the Lights On (feat. Ne-Yo)","rEVOLVEr (Deluxe Version)","T-Pain;Ne-Yo",2011-12-02,216440,1,true,quirky613,2026-06-26T21:21:41Z,"old school hip hop,g-funk,gangster rap,west coast hip hop,hip hop,rap,disco,motown,philly soul","RCA Records Label",0.697,0.807,6,-3.049,0,0.0587,0.0382,0,0.471,0.732,127.01,4
spotify:track:7DfFc7a6Rwfi3YQMRbDMau,"Thinkin Bout You","channel ORANGE","Frank Ocean",2012-07-10,200746,87,false,quirky613,2026-06-26T21:21:41Z,"","Red Zone Entertainment / IDJ",0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,4
spotify:track:49FYlytm3dAAraYgpoJZux,"Umbrella","Good Girl Gone Bad: Reloaded","Rihanna;JAŸ-Z",2008-06-02,275986,87,false,quirky613,2026-06-26T21:21:41Z,"old school hip hop,east coast hip hop","Def Jam Recordings",0.585,0.828,1,-4.603,1,0.124,0.00906,0,0.0426,0.584,174.034,4
spotify:track:3goSVuTt3fDYDP6kRnFwuL,"Take A Bow","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,229413,79,false,quirky613,2026-06-26T21:21:41Z,"old school hip hop,east coast hip hop","Def Jam Recordings",0.518,0.467,9,-7.536,1,0.162,0.248,0,0.0941,0.559,79.965,4
spotify:track:2zJZwWF7BTGIIvrAlgzJEx,"Whatcha Say","Jason Derulo (Deluxe Audio)","Jason Derulo",2010-02-24,221253,65,false,quirky613,2026-06-26T21:21:41Z,"","Beluga Heights/Warner Records",0.615,0.711,11,-5.507,1,0.078,0.0444,0,0.145,0.711,144.034,4
spotify:track:4x6w3LDSnAuQZovIvGGLxu,"What's My Name?","Loud","Rihanna;Drake",2010-01-01,263413,49,true,quirky613,2026-06-26T21:21:41Z,"old school hip hop,east coast hip hop,country hip hop","Def Jam Recordings",0.703,0.782,2,-2.977,1,0.0785,0.246,0,0.145,0.56,99.991,4
spotify:track:3icbmPGKTsKAa0IinkizCM,"That's How You Know (feat. Kid Ink & Bebe Rexha)","That's How You Know (feat. Kid Ink & Bebe Rexha)","Nico & Vinz;Kid Ink;Bebe Rexha",2015-07-17,186443,56,true,quirky613,2026-06-26T21:21:41Z,"alternative r&b,indie soul","Warner Records",0.769,0.437,1,-6.406,1,0.0363,0.44,0,0.116,0.737,103.921,4
spotify:track:5ve0BYRZZ2aoHFqZMxqYgt,"We Can't Stop","We Can't Stop","Miley Cyrus",2013-06-03,232466,0,false,quirky613,2026-06-26T21:21:41Z,"","RCA Records Label",0.607,0.619,1,-5.761,0,0.038,0.0083,0,0.366,0.5,79.998,4
spotify:track:5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg;Wiz Khalifa;Bruno Mars",2011-10-11,207333,78,true,quirky613,2026-06-26T21:21:41Z,"christian hip hop,soft pop,acid jazz","Rostrum/Atlantic",0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,4
spotify:track:6Dk5fHTvH897XrVzCO64Mx,"What You Won't Do for Love","What You Won't Do for Love","Bobby Caldwell",1978,286493,77,false,quirky613,2026-06-26T21:22:02Z,"","Big Deal Records",0.642,0.396,6,-16.843,1,0.0642,0.462,0.000823,0.106,0.797,84.082,4
spotify:track:4AboqNl74jNDpJhPfqYDmj,"Your Love Is My Drug","Animal","Kesha",2010,187066,1,false,quirky613,2026-06-26T21:23:56Z,"","RCA Records Label",0.829,0.607,1,-3.876,1,0.0897,0.0049,0,0.0986,0.766,120.044,4
spotify:track:6nYoTBmGFNgfTyRC8x1Fvp,"TiK ToK","Animal","Kesha",2010,199693,1,false,quirky613,2026-06-26T21:23:56Z,"","RCA Records Label",0.755,0.832,2,-2.741,0,0.116,0.0746,0.00000127,0.291,0.735,120.032,4
spotify:track:1CrxDKnx34D9zoAIvf7B9H,"Womanizer","Circus","Britney Spears",2008-11-28,224400,1,false,quirky613,2026-06-26T21:23:56Z,"","Jive",0.724,0.695,11,-5.226,1,0.0622,0.073,0,0.0889,0.235,139,4
spotify:track:717TY4sfgKQm4kFbYQIzgo,"Toxic","Greatest Hits: My Prerogative","Britney Spears",2007-12-18,198813,56,false,quirky613,2026-06-26T21:23:56Z,"","Jive",0.774,0.847,5,-3.925,0,0.121,0.0279,0.0182,0.241,0.923,143.011,4
spotify:track:3djPwpsQAnp8B8gC81e7fk,"Where Them Girls At (feat. Nicki Minaj & Flo Rida)","Nothing but the Beat","David Guetta;Flo Rida;Nicki Minaj",2011-08-31,210093,49,true,quirky613,2026-06-26T21:23:56Z,"rap,hip hop,old school hip hop,gangster rap,west coast hip hop,g-funk","Parlophone (France)",0.664,0.872,3,-3.117,1,0.0396,0.0306,0,0.228,0.555,129.873,4
spotify:track:0zlD8JjDsFUUmofqPE83Cj,"Turn Me On (feat. Nicki Minaj)","Nothing but the Beat","David Guetta;Nicki Minaj",2011-08-31,199680,43,false,quirky613,2026-06-26T21:23:56Z,"old school hip hop,gangster rap,west coast hip hop,hip hop,rap,g-funk","Parlophone (France)",0.705,0.794,8,-2.266,1,0.0593,0.0488,0,0.575,0.412,127.961,4
spotify:track:77TT8Xvx637TpzV8kKGkUw,"Titanium (feat. Sia)","Nothing but the Beat","David Guetta;Sia",2011-08-31,245040,61,false,quirky613,2026-06-26T21:23:56Z,"pop","Parlophone (France)",0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,4
spotify:track:0azC730Exh71aQlOt9Zj3y,"This Is What You Came For","This Is What You Came For","Calvin Harris;Rihanna",2016-04-29,221900,82,false,quirky613,2026-06-26T21:23:56Z,"hip hop,east coast hip hop,rap,old school hip hop","Columbia",0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,4
spotify:track:7FeG6WaqNQ3Ua6M6YZTQ0F,"We R Who We R","We R Who We R","Kesha",2010-10-22,204506,46,false,quirky613,2026-06-26T21:23:56Z,"","RCA Records Label",0.743,0.829,8,-5.048,1,0.0402,0.00876,0.00272,0.149,0.652,119.977,4
spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,"Wild Ones (feat. Sia)","Wild Ones","Flo Rida;Sia",2012-06-22,232946,85,false,quirky613,2026-06-26T21:23:56Z,"rap,hip hop,pop","Poe Boy/Atlantic",0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,4
spotify:track:0AUIjHlr9KfbVoemhhxHS6,"Yeah 3x","Yeah 3x","Chris Brown",2010-10-25,241093,13,true,quirky613,2026-06-26T21:23:56Z,"hip hop,west coast hip hop","Jive",0.702,0.883,11,-3.239,0,0.0437,0.000407,0.00000127,0.0885,0.709,129.999,4
spotify:track:4JVGm3WrzskvQ9kZgKLT2V,"Wild - Acoustic","Acoustic","JONES",2017-02-17,223080,0,false,quirky613,2026-06-26T21:26:23Z,"","37 adventures",0.804,0.245,1,-5.698,1,0.0363,0.904,0,0.11,0.408,126.02,4
spotify:track:57nNNkgk768QVXq3uHxu5e,"Ways to Go","Spreading Rumours","GROUPLOVE",2013-09-17,215520,63,false,quirky613,2026-06-26T21:27:26Z,"christmas","Canvasback/ATL",0.577,0.827,7,-7.54,1,0.0365,0.00338,0.000647,0.26,0.179,101.031,4
spotify:track:7Ea46poA0xGLDz7aPRe4q9,"What I Want","Pursuit of Wonder","Joe Hertler & The Rainbow Seekers",2023-08-04,224468,40,false,quirky613,2026-06-26T21:27:34Z,"","Nettwerk Music Group",0.723,0.849,2,-5.921,0,0.0563,0.0121,0.00348,0.121,0.847,117.985,4
spotify:track:2Bxt2qamL6iu0XN0Td484J,"Virtual Insanity - Remastered 2013","Travelling Without Moving (Remastered)","Jamiroquai",1996-09-09,340906,67,false,quirky613,2026-06-26T21:27:57Z,"","Sony Music CG",0.618,0.893,6,-6.475,1,0.109,0.171,0.0000317,0.285,0.515,91.972,4
spotify:track:2rCbyCozu1vDpEF9jzirzY,"Two Lips (feat. Ocd: Moosh and Twist)","Crew Cuts","Hoodie Allen;Moosh & Twist",2013-02-21,224656,37,true,quirky613,2026-06-26T21:28:35Z,"","Hoodie Allen",0.728,0.955,7,-3.716,1,0.0768,0.0132,0,0.123,0.745,95.488,4
spotify:track:3nFJbZCHP4d9vduKjJLdBL,"Never Too Much","Never Too Much","Luther Vandross",1981-07-23,230269,77,false,quirky613,2026-06-26T21:28:55Z,"alternative r&b","Epic/Legacy",0.734,0.586,2,-11.866,1,0.129,0.125,0,0.0367,0.762,109.933,4
spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,"I Wanna Dance with Somebody (Who Loves Me)","Whitney","Whitney Houston",1987-06-02,292875,87,false,quirky613,2026-06-26T21:29:26Z,"yacht rock","Arista/Legacy",0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,4
spotify:track:35Dh5MnCUPLN3XyAVtQff3,"Do It","Ungodly Hour","Chloe x Halle",2020-06-03,176786,60,false,quirky613,2026-06-26T21:29:40Z,"","Parkwood Entertainment/Columbia",0.725,0.668,5,-7.286,0,0.055,0.0932,0.00000233,0.112,0.566,82.966,4
spotify:track:3pXF1nA74528Edde4of9CC,"Don't","T R A P S O U L","Bryson Tiller",2015-10-02,198294,85,true,quirky613,2026-06-26T21:29:46Z,"","TrapSoul/RCA Records",0.765,0.356,11,-5.556,0,0.195,0.223,0,0.0963,0.189,96.991,4
spotify:track:1CgmY8fVN7kstVDZmsdM5k,"P.Y.T. (Pretty Young Thing)","Thriller","Michael Jackson",1982-11-30,238333,89,false,quirky613,2026-06-26T21:29:49Z,"","Epic",0.894,0.67,11,-9.406,0,0.0474,0.172,0.000363,0.0691,0.961,127.209,4
spotify:track:1Qrg8KqiBpW07V7PNxwwwL,"Kill Bill","SOS","SZA",2022-12-08,153946,84,false,quirky613,2026-06-26T21:30:07Z,"","Top Dawg Entertainment/RCA Records",0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4
spotify:track:4PMqSO5qyjpvzhlLI5GnID,"Good Days","SOS","SZA",2022-12-09,279203,83,true,quirky613,2026-06-26T21:30:07Z,"","Top Dawg Entertainment/RCA Records",0.461,0.651,1,-8.81,0,0.0568,0.418,0.0000126,0.782,0.383,121.07,4
spotify:track:1c5CllrZr45UBhWpIqM332,"Funny Thing","It Is What It Is","Thundercat",2020-04-03,116630,77,false,quirky613,2026-06-26T21:30:38Z,"","Brainfeeder",0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,3
spotify:track:2K2kujL7erU8ItCd2Tv5lh,"Résumé","Division","Jenevieve",2021-09-03,180357,64,false,quirky613,2026-06-26T21:31:18Z,"city pop","Joyface Records/Interscope Records",0.82,0.447,0,-7.686,1,0.085,0.277,0.000041,0.0583,0.661,149.98,4
spotify:track:6xkryXuiZU360Lngd4sx13,"Fantasy","Daydream","Mariah Carey",1995-10-03,243493,82,false,quirky613,2026-06-26T21:31:25Z,"","Columbia",0.669,0.727,7,-7.588,1,0.0353,0.139,0,0.123,0.807,102.322,4
spotify:track:2R0zbd80CqwoB0ORDCqDoK,"She's A Bad Mama Jama (She's Built, She's Stacked) - Single Version","Carl Carlton (Expanded Edition)","Carl Carlton",1981-01-01,235933,72,false,quirky613,2026-06-26T21:31:37Z,"retro soul","Universal Records",0.902,0.551,9,-6.267,0,0.0703,0.15,0.00000195,0.0459,0.776,114.258,4
